parameter_id,ESLIM_021_001_005
analysis_id,83tt43af8101554
parameter_name,HDL-cholesterol
mouse_life_stage,E9.5
pvalue,0.8914682
mouse_strain,C57BL
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
