parameter_id,IMPC_EYE_056_001
pvalue,0.9227147
gene_symbol,Npbwr1
mouse_life_stage,Early adult
gene_accession_id,MGI:891989
analysis_id,8h27r6u5442k0d9
parameter_name,Mean left eye lens density
mouse_strain,C57BL
