gene_accession_id,MGI:1309468
gene_symbol,Casq1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_051_001
pvalue,0.823108
parameter_name,Monocytes
analysis_id,r53wt8t3b4nqt52
