mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_id,ESLIM_008_001_017
gene_accession_id,MGI:95457
parameter_name,Limb grasping
gene_symbol,Mecom
pvalue,0.08073169
analysis_id,fu6hm787085594h
