mouse_life_stage,Late adult
analysis_id,73898h765wra0hg
parameter_id,IMPC_EYE_059_001
gene_symbol,Frmpd1
pvalue,0.2483655
parameter_name,Mean right eye lens density
mouse_strain,C57BL
gene_accession_id,MGI:2446274
