parameter_id,IMPC_CBC_006_001
analysis_id,jf5y18s19d7s1h4
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Slc17a9
gene_accession_id,MGI:1919107
pvalue,0.7404808
parameter_name,Total protein
