mouse_life_stage,Late adult
pvalue,0.2759291
gene_accession_id,MGI:1336200
analysis_id,5vgr33an0i7026l
mouse_strain,C57BL
parameter_name,Coat - color - abdomen
parameter_id,IMPC_CSD_007_001
gene_symbol,Hpca
