mouse_strain,129SV
mouse_life_stage,Early adult
analysis_id,7cmr5w941sdc134
pvalue,0.8202942
parameter_name,Gait
gene_symbol,Ddx27
gene_accession_id,MGI:2385884
parameter_id,IMPC_CSD_033_001
