parameter_id,IMPC_IMM_034_001
parameter_name,CD8 CD44-CD62L+ T cells
gene_accession_id,MGI:105073
pvalue,0.6944898
mouse_strain,C57BL
gene_symbol,Tnni1
analysis_id,uv3u6y6x36y07d8
mouse_life_stage,Early adult
