parameter_id,ESLIM_011_001_703
analysis_id,v01vibe00224093
gene_symbol,Mecom
pvalue,0.08633437
mouse_life_stage,E12.5
mouse_strain,C57BL
gene_accession_id,MGI:95457
parameter_name,Prepulse inhibition - PP3
