parameter_id,IMPC_EYE_008_001
gene_accession_id,MGI:1917810
mouse_life_stage,E9.5
analysis_id,2d3246p16d49ncr
pvalue,0.342514
parameter_name,Corneal opacity
mouse_strain,C57BL
gene_symbol,Wars2
