gene_symbol,Tiprl
analysis_id,k084ys1j9s373j6
pvalue,0.7398078
parameter_name,Ly6Clow monocyte percentage
mouse_life_stage,E12.5
gene_accession_id,MGI:1915087
mouse_strain,C57BL
parameter_id,MGP_PBI_018_001
