parameter_id,IMPC_CBC_016_001
analysis_id,v0rmi240tep88rc
mouse_strain,C57BL
parameter_name,HDL-cholesterol
gene_accession_id,MGI:3026886
pvalue,0.9335869
mouse_life_stage,E9.5
gene_symbol,Cdin1
