parameter_id,IMPC_XRY_018_001
gene_accession_id,MGI:1917810
mouse_strain,C57BL
parameter_name,Shape of vertebrae
pvalue,0.8004984
gene_symbol,Wars2
mouse_life_stage,E9.5
analysis_id,g8mz19qh87dw4tz
