mouse_strain,C57BL
gene_symbol,Trim46
pvalue,0.1592237
mouse_life_stage,Early adult
parameter_id,CCP_LFO_001_001
parameter_name,Weight
gene_accession_id,MGI:2673000
analysis_id,572bb108be7x814
