gene_symbol,Col6a3
pvalue,0.8915524
mouse_life_stage,Early adult
analysis_id,0qn7i7ohuv68vl6
mouse_strain,C57BL
gene_accession_id,MGI:88461
parameter_id,IMPC_HEM_031_001
parameter_name,Lymphocyte differential count
