gene_symbol,Frmpd1
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_024_001
gene_accession_id,MGI:2446274
analysis_id,62rlv378m969203
parameter_name,UIBC (unsaturated iron binding capacity)
mouse_strain,C57BL
pvalue,0.9483671
