mouse_strain,C57BL
gene_symbol,Tnfsf8
analysis_id,0yghjm39dzqhg63
mouse_life_stage,Early adult
gene_accession_id,MGI:88328
parameter_id,MGP_IMM_066_001
pvalue,0.09586211
parameter_name,CD11b-high cDC - % of cDC
