parameter_id,IMPC_HEM_005_001
mouse_strain,C57BL
gene_accession_id,MGI:99501
pvalue,0.3896481
mouse_life_stage,Early adult
parameter_name,Mean cell volume
analysis_id,hyvmg085ka31l36
gene_symbol,Fgb
