parameter_id,IMPC_XRY_002_001
pvalue,0.3966283
analysis_id,0t3jgmlt4n0q26c
gene_accession_id,MGI:2685053
parameter_name,Zygomatic bone
mouse_strain,C57BL
gene_symbol,Ntmt2
mouse_life_stage,Early adult
