mouse_life_stage,Middle aged adult
analysis_id,1x94j1rr022e7w6
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
parameter_id,M-G-P_007_001_011
mouse_strain,C57BL
pvalue,0.6709163
parameter_name,center - resting time
