parameter_id,IMPC_GEL_057_001
mouse_strain,C57BL
gene_accession_id,MGI:3026886
parameter_name,Heart looping
pvalue,0.6126461
mouse_life_stage,E9.5
analysis_id,u25o8vk5yd325jj
gene_symbol,Cdin1
