parameter_id,IMPC_GEL_017_002
gene_accession_id,MGI:1921802
mouse_strain,129SV
pvalue,0.3782189
parameter_name,Pale yolk sac
analysis_id,250ojpes606u413
mouse_life_stage,Early adult
gene_symbol,Nipal3
