parameter_id,MGP_MLN_064_001
pvalue,0.2658102
gene_accession_id,MGI:1922745
gene_symbol,Morn5
parameter_name,Total CD4+ T cells - % of CD45+
mouse_life_stage,Early adult
analysis_id,9h5yv07748d499k
mouse_strain,C57BL
