mouse_life_stage,E9.5
analysis_id,m4hxd87n0792e09
pvalue,0.2027022
gene_accession_id,MGI:1915087
parameter_id,M-G-P_025_001_030
gene_symbol,Tiprl
mouse_strain,C57BL
parameter_name,Magnesium
