parameter_id,MGP_MLN_013_001
pvalue,0.2854742
analysis_id,0831s61609570t2
mouse_strain,129SV
parameter_name,Effector CD8+ T cells - % of CD8+
mouse_life_stage,Early adult
gene_accession_id,MGI:104848
gene_symbol,Inpp1
