parameter_id,IMPC_CSD_029_001
analysis_id,07k02wk0qd69r69
gene_accession_id,MGI:2443129
gene_symbol,Golm2
pvalue,0.6610777
parameter_name,Activity (body position)
mouse_strain,C57BL
mouse_life_stage,Early adult
