pvalue,0.4110571
analysis_id,4mcf294689zp32g
mouse_strain,C57BL
parameter_id,JAX_OFD_017_001
gene_symbol,Npbwr1
parameter_name,Center average speed
gene_accession_id,MGI:891989
mouse_life_stage,Early adult
