mouse_life_stage,E15.5
pvalue,0.5331886
gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
mouse_strain,C57BL
parameter_name,Hindlimbs - shape
parameter_id,JAXLA_CSD_021_001
analysis_id,ot30bx39026h3d8
