mouse_life_stage,Late adult
pvalue,0.3661528
gene_accession_id,MGI:1917604
parameter_name,CD8 CD44-CD62L+ T cells
parameter_id,IMPC_IMM_034_001
analysis_id,595g4u86814x6tb
gene_symbol,Secisbp2l
mouse_strain,C59BL
