parameter_id,IMPC_CBC_018_001
analysis_id,7jki135f1pl9fi1
mouse_strain,C57BL
gene_symbol,Bmi1
gene_accession_id,MGI:88174
parameter_name,Glucose
mouse_life_stage,E12.5
pvalue,0.6099085
