Gene_symbol,Frmpd1
parameter_name,Weight
parameter_id,M-G-P_005_001_001
mouse_strain,C57BL
analysis_id,1078di7dch8kg19
pvalue,0.9555005
gene_accession_id,MGI:2446274
mouse_life_stage,Middle aged adult
