mouse_strain,C57BL
analysis_id,eq4oq4b7c51t4nb
pvalue,1.000919
parameter_name,Tremor
gene_symbol,Tiprl
parameter_id,TCPLA_CSD_030_001
gene_accession_id,MGI:1915087
mouse_life_stage,E12.5
