pvalue,0.804412
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,26w55yq5gcphukn
parameter_name,Snout size
gene_symbol,Tubb4b
gene_accession_id,MGI:1915472
parameter_id,IMPC_CSD_028_001
