parameter_id,IMPC_IMM_034_001
analysis_id,83p1uny338rd8aj
gene_symbol,Rab17
pvalue,0.5848686
mouse_life_stage,Early adult
parameter_name,CD8 CD44-CD62L+ T cells
mouse_strain,C57BL
gene_accession_id,MGI:104640
