parameter_id,IMPC_CBC_007_001
mouse_strain,C57BL
gene_accession_id,MGI:1924315
gene_symbol,Ints7
pvalue,0.5145489
mouse_life_stage,E9.5
analysis_id,02dod2s2dfy4c64
parameter_name,Albumin
