mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Forelimb grip strength measurement mean
pvalue,0.2436624
gene_symbol,Fgb
gene_accession_id,MGI:99501
parameter_id,IMPC_GRS_008_001
analysis_id,11hen115om7693i
