gene_accession_id,MGI:106659
gene_symbol,Sprr1b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_030_001
pvalue,0.6248126
parameter_name,Neutrophil cell count
analysis_id,sc96c74au0092i1
