Gene_symbol,Col6a3
Pvalue,0.4569802
mouse_life_stage,Early adult
Mouse_strain,C57BL
Parameter_id,JAXLA_CSD_021_001
Parameter_name,Hindlimbs - shape
Gene_accession_id,MGI:88461
Analysis_id,6ao1q0g0iy32v9q
