parameter_id,MGP_PBI_015_001
mouse_life_stage,Late adult
analysis_id,m4y29v591vbgviy
gene_symbol,Tbl1xr1
parameter_name,IgD+ mature B cell percentage
mouse_strain,C57BL
pvalue,0.6532976
gene_accession_id,MGI:2441730
