parameter_id,MGP_IMM_015_001
parameter_name,Resting CD8+ T cells - % of CD8+
analysis_id,2w654v80ekj39x1
mouse_life_stage,Early adult
gene_accession_id,MGI:1913506
gene_symbol,Ssr2
mouse_strain,C57BL
pvalue,0.7738549
