gene_symbol,Jun
parameter_name,Gait
gene_accession_id,MGI:96646
mouse_life_stage,E9.5
parameter_id,IMPC_CSD_033_001
analysis_id,7408b1c8re3943j
mouse_strain,C57BL
pvalue,0.4569105
