pvalue,0.8838695
mouse_strain,C57BL
gene_symbol,Orc2
parameter_name,center - resting time
parameter_id,M-G-P_007_001_011
mouse_life_stage,E9.5
analysis_id,zy0n98468v7j362
gene_accession_id,MGI:1328306
