mouse_life_stage,Late adult
parameter_id,IMPC_HEM_019_001
mouse_strain,C57BL
gene_symbol,Snap23
gene_accession_id,MGI:109356
parameter_name,Mean platelet volume
pvalue,0.7717433
analysis_id,x52u0lx8sbtuq0c
