parameter_id,IMPC_CSD_030_001
pvalue,0.7414719
parameter_name,Tremor
gene_symbol,Sgip1
mouse_strain,C57BL
analysis_id,14wlivmsd0oedm6
gene_accession_id,MGI:1920344
mouse_life_stage,Early adult
