mouse_life_stage,E15.5
gene_accession_id,MGI:95457
pvalue,0.7145587
mouse_strain,C57BL
parameter_id,IMPC_IMM_004_002
analysis_id,e443r662gn99m9p
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
gene_symbol,Mecom
