parameter_id,MGP_PBI_034_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1274787
pvalue,0.9734006
gene_symbol,Trdmt1
parameter_name,B cell number
mouse_strain,C57BL
analysis_id,477g4f05l596535
