parameter_id,IMPC_XRY_065_001
analysis_id,x4gq51n51y7cu0d
pvalue,0.7153193
mouse_strain,C57BL
gene_symbol,Maco1
mouse_life_stage,Early adult
parameter_name,Lumbar processes
gene_accession_id,MGI:1913396
