gene_symbol,Lpgat1
pvalue,0.3922434
mouse_strain,C57BL
analysis_id,d471sh7e383k1zx
parameter_name,Monocyte percentage
mouse_life_stage,Late adult
parameter_id,MGP_PBI_016_001
gene_accession_id,MGI:2446186
