mouse_strain,C57BL
pvalue,0.9559182
analysis_id,m2e9cs72i0bgcn3
gene_accession_id,MGI:1929866
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_004_001
parameter_name,Urea (Blood Urea Nitrogen - BUN)
gene_symbol,Rgs20
