parameter_name,Coat - color - abdomen
mouse_life_stage,E9.5
parameter_id,JAXLA_CSD_007_001
mouse_strain,C57BL
gene_symbol,Ints7
analysis_id,07jvxrh5ics8528
pvalue,0.3643088
gene_accession_id,MGI:1924315
