parameter_id,IMPC_EYE_017_001
parameter_name,Lens Opacity
pvalue,0.8530513
analysis_id,zo5gl718k193ym2
mouse_life_stage,Early adult
gene_accession_id,MGI:1914944
mouse_strain,C57BL
gene_symbol,Ift74
