parameter_id,MGP_MLN_033_001
parameter_name,Resting NK cells - % of NK cells
gene_symbol,Kdm4c
analysis_id,762iq5t4rx13z46
pvalue,0.3715042
mouse_strain,C57BL
gene_accession_id,MGI:1924054
mouse_life_stage,Early adult
