mouse_life_stage,E18.5
gene_symbol,Lpgat1
parameter_name,Startle response
parameter_id,MGP_CSD_008_001
mouse_strain,C57BL
gene_accession_id,MGI:2446186
analysis_id,9vu55u1v241368y
pvalue,0.171111
