mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,Clavicle
gene_symbol,Secisbp2l
parameter_id,IMPC_XRY_007_001
analysis_id,6u6cjuo42799xh8
pvalue,1.345504
gene_accession_id,MGI:1917604
