gene_symbol,Frmpd1
mouse_strain,C57BL
parameter_name,Total cholesterol
analysis_id,s7eyl2f08ge0df7
pvalue,0.08321622
parameter_id,HMGULA_CBC_015_001
gene_accession_id,MGI:2446274
mouse_life_stage,Early adult
