parameter_id,IMPC_XRY_066_001
analysis_id,58jrfe1qj3d8mx0
pvalue,0.2584917
parameter_name,Sacral processes
mouse_life_stage,Early adult
gene_symbol,Nemp2
gene_accession_id,MGI:2444113
mouse_strain,C57BL
