parameter_id,MGP_MLN_013_001
parameter_name,Effector CD8+ T cells - % of CD8+
pvalue,0.3436842
gene_symbol,Dhdds
mouse_strain,C57BL
analysis_id,1a4kf712dicmyrl
mouse_life_stage,Early adult
gene_accession_id,MGI:1914672
