mouse_strain,C57BL
gene_accession_id,MGI:1927232
parameter_id,MGP_MLN_013_001
mouse_life_stage,Early adult
analysis_id,nh6z632jk015k9f
pvalue,0.4958379
gene_symbol,Rab13
parameter_name,Effector CD8+ T cells - % of CD8+
