mouse_strain,C57BL
gene_symbol,Ubxn4
parameter_name,T cells - % of CD45+
pvalue,0.844141
analysis_id,0ajj8753o4r2soe
mouse_life_stage,Late adult
gene_accession_id,MGI:1915062
parameter_id,MGP_BMI_019_001
