gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
mouse_strain,C57BL
parameter_id,MGP_IMM_041_001
pvalue,1.154415
mouse_life_stage,Late adult
analysis_id,1g53520v83ni35b
parameter_name,Total B cells - % of CD45+
