parameter_id,MGP_IMM_112_001
mouse_life_stage,E12.5
pvalue,0.9533327
gene_symbol,Eprs1
analysis_id,w713qzcqyzc356l
gene_accession_id,MGI:97838
mouse_strain,C57BL
parameter_name,Follicular B cells - % of CD45+
