parameter_id,MGP_IMM_130_001
pvalue,0.7551595
mouse_life_stage,Early adult
gene_accession_id,MGI:1913284
analysis_id,pf25xdl552j59z4
mouse_strain,C57BL
parameter_name,CD11b-low cDC - % of CD45+
gene_symbol,Psmd14
