parameter_id,MGP_MLN_009_001
analysis_id,0b6j2741u107vo6
gene_symbol,Pld1
pvalue,0.7744109
mouse_strain,C57BL
gene_accession_id,MGI:109585
mouse_life_stage,Early adult
parameter_name,Effector Treg cells - % of Treg
